ip,app,device,os,channel,hour,day,target
150237,108,1,17,243,16,6,1
6481,20,1,22,478,16,6,1
50991,35,1,19,274,16,6,1
65897,19,0,24,213,16,6,1
167812,15,1,40,386,16,6,1
85085,19,0,0,213,16,6,1
142978,155,1,19,101,16,6,1
200681,155,1,13,213,16,6,1
87073,107,1,13,171,16,6,1
132355,9,1,19,134,16,6,1
90655,35,1,22,21,16,6,1
205433,145,78,0,320,16,6,1
205087,12,1,13,409,16,6,1
112026,19,0,24,213,16,6,1
196969,19,0,24,347,16,6,1
210561,35,1,19,274,16,6,1
178180,84,37,24,101,16,6,1
159078,19,0,0,213,16,6,1
82418,29,1,19,213,16,6,1
52024,150,1,13,110,16,6,1
14895,150,1,22,110,16,6,1
123531,35,1,13,21,16,6,1
193245,1,1,28,452,16,6,1
170529,35,1,10,274,16,6,1
191082,19,0,24,213,16,6,1
58827,35,1,15,274,16,6,1
38300,29,1,19,213,16,6,1
177446,19,188,29,213,16,6,1
187860,19,0,21,213,16,6,1
184736,84,56,24,101,16,6,1
194019,79,1,8,213,16,6,1
172856,8,1,14,145,16,6,1
8994,35,1,8,274,16,6,1
210046,35,1,19,21,16,6,1
137038,32,1,13,376,16,6,1
177554,37,1,13,213,16,6,1
181146,19,0,0,213,16,6,1
151232,19,82,24,213,16,6,1
52798,103,1,13,21,16,6,1
118648,19,142,59,347,16,6,1
177223,19,0,21,282,16,6,1
136109,19,0,0,213,16,6,1
29151,29,1,13,213,16,6,1
129682,19,7,21,213,16,6,1
155404,19,0,24,213,16,6,1
81683,3,1,13,466,16,6,1
121380,36,1,19,110,16,6,1
197270,9,1,22,134,16,6,1
124066,35,1,13,21,16,6,1
114070,35,1,18,274,16,6,1
174356,115,1,19,203,16,6,1
64323,5,1,13,377,16,6,1
210933,72,1,19,101,16,6,1
150490,19,344,24,213,16,6,1
148638,72,1,13,101,16,6,1
179440,9,1,19,232,16,6,1
25248,8,1,22,145,16,6,1
66131,32,1,19,376,16,6,1
127914,35,1,13,21,16,6,1
158120,19,0,0,213,16,6,1
26799,35,1,6,21,16,6,1
39036,35,1,13,21,16,6,1
193198,29,1,13,213,16,6,1
121014,19,0,29,213,16,6,1
127468,19,0,21,213,16,6,1
203171,19,6,29,213,16,6,1
100393,19,0,38,347,16,6,1
99977,35,1,15,274,16,6,1
197093,50,114,0,213,16,6,1
209663,29,1,19,343,16,6,1
209516,3,1,6,442,16,6,1
63438,26,1,3,266,16,6,1
168883,84,184,21,101,16,6,1
209516,12,1,6,212,16,6,1
153942,19,0,29,347,16,6,1
38144,35,1,18,274,16,6,1
197665,36,1,9,128,16,6,1
110278,9,1,13,134,16,6,1
68644,72,1,19,101,16,6,1
150701,19,0,38,213,16,6,1
110986,35,1,18,21,16,6,1
36183,14,1,17,123,16,6,1
41172,45,1,19,411,16,6,1
142021,19,0,21,213,16,6,1
138671,19,0,29,213,16,6,1
199243,29,1,19,333,16,6,1
30203,32,1,19,376,16,6,1
97560,35,1,13,21,16,6,1
111513,19,0,21,347,16,6,1
135439,35,1,19,274,16,6,1
161746,19,136,29,213,16,6,1
191944,11,1,19,469,16,6,1
182016,45,1,13,411,16,6,1
207984,35,1,22,274,16,6,1
209843,37,1,10,213,16,6,1
37719,35,1,15,21,16,6,1
111943,48,1,19,213,16,6,1
31653,35,1,13,21,16,6,1
158228,19,374,29,213,16,6,1
126553,72,1,13,101,16,6,1
11827,9,1,13,215,16,6,1
181613,19,0,0,282,16,6,1
64518,96,396,21,333,16,6,1
133500,10,1,13,317,16,6,1
66539,19,0,0,213,16,6,1
70747,9,1,8,134,16,6,1
137273,84,7,21,101,16,6,1
209675,19,16,0,213,16,6,1
138664,19,0,29,213,16,6,1
4015,29,1,13,213,16,6,1
117414,35,1,16,274,16,6,1
175909,5,1,9,113,16,6,1
178259,1,1,22,135,16,6,1
173541,29,1,19,213,16,6,1
63981,18,1,19,121,16,6,1
198324,51,0,21,203,16,6,1
100869,17,1,13,280,16,6,1
199758,10,1,34,113,16,6,1
186390,19,0,24,347,16,6,1
47699,35,1,25,274,16,6,1
156610,35,1,19,274,16,6,1
191858,115,1,19,203,16,6,1
181857,19,0,21,213,16,6,1
151297,19,0,0,347,16,6,1
129432,19,100,0,333,16,6,1
202018,29,1,20,213,16,6,1
172483,19,50,0,213,16,6,1
43629,26,1,22,266,16,6,1
198114,66,1,8,101,16,6,1
34517,3,1,41,135,16,6,1
76855,3,1,13,137,16,6,1
188060,29,1,19,213,16,6,1
36631,15,1,41,140,16,6,1
142233,9,1,19,442,16,6,1
134606,1,1,40,135,16,6,1
113430,35,1,19,21,16,6,1
69944,72,1,18,101,16,6,1
55722,19,0,21,347,16,6,1
131720,37,1,19,213,16,6,1
183520,19,0,24,213,16,6,1
189471,19,0,24,210,16,6,1
159035,11,1,13,219,16,6,1
180875,2,1,1,469,16,6,1
156081,130,0,24,282,16,6,1
120123,35,1,18,21,16,6,1
164918,9,1,13,134,16,6,1
123878,19,0,0,213,16,6,1
193395,19,0,24,347,16,6,1
134606,3,1,40,205,16,6,1
50649,35,1,25,274,16,6,1
31545,35,1,19,21,16,6,1
187273,28,1,14,135,16,6,1
24295,19,0,38,347,16,6,1
191769,72,1,25,101,16,6,1
167089,29,1,16,213,16,6,1
183574,34,1,12,243,16,6,1
157587,19,941,38,213,16,6,1
82142,8,1,18,145,16,6,1
5619,29,1,19,101,16,6,1
50512,8,1,22,145,16,6,1
167872,35,1,13,274,16,6,1
23908,45,1,14,213,16,6,1
199250,72,1,13,101,16,6,1
149699,19,0,50,347,16,6,1
129236,9,1,19,234,16,6,1
168666,29,1,19,213,16,6,1
8827,66,1,13,101,16,6,1
153062,19,0,24,213,16,6,1
55690,20,1,13,259,16,6,1
110727,29,1,20,213,16,6,1
158446,19,231,24,213,16,6,1
142726,39,1,13,101,16,6,1
119289,29,1,22,343,16,6,1
107091,29,1,19,343,16,6,1
118154,29,1,12,213,16,6,1
87914,35,1,19,274,16,6,1
147099,19,0,24,347,16,6,1
100971,3,1,19,280,16,6,1
190672,19,18,0,101,16,6,1
152719,19,0,38,210,16,6,1
114999,35,1,10,274,16,6,1
130655,19,211,29,213,16,6,1
166517,19,6,29,213,16,6,1
200351,19,0,21,213,16,6,1
83594,35,1,13,21,16,6,1
163283,19,181,50,213,16,6,1
152676,10,1,31,113,16,6,1
168376,29,1,19,282,16,6,1
69218,19,18,0,333,16,6,1
29390,19,0,24,213,16,6,1
155876,5,1,31,113,16,6,1
202711,35,1,19,274,16,6,1
141224,19,0,0,213,16,6,1
75275,78,0,67,224,16,6,1
160578,19,0,0,213,16,6,1
195201,145,132,21,320,16,6,1
138405,19,103,24,213,16,6,1
93082,20,1,17,478,16,6,1
180231,16,1,20,268,16,6,1
150100,19,0,607,347,16,6,1
201650,12,1,3,259,16,6,1
195920,19,0,21,213,16,6,1
184595,167,1,109,213,16,6,1
167591,35,1,18,274,16,6,1
5022,35,1,10,21,16,6,1
147551,29,2,9,101,16,6,1
34738,29,1,8,213,16,6,1
34188,29,1,19,101,16,6,1
102206,202,1,19,421,16,6,1
125939,35,1,19,21,16,6,1
43992,35,1,13,274,16,6,1
178365,9,1,13,253,16,6,1
185478,29,1,28,213,16,6,1
165292,16,1,19,243,16,6,1
86266,18,1,19,107,16,6,1
166101,115,1,19,203,16,6,1
137844,0,6,29,101,16,6,1
104597,19,0,0,213,16,6,1
175039,265,0,607,101,16,6,1
123876,19,0,24,213,16,6,1
137052,20,1,19,259,16,6,1
172483,2,1,17,477,16,6,1
42903,19,0,24,213,16,6,1
150607,19,137,24,282,16,6,1
76979,35,1,19,274,16,6,1
210584,6,1,18,110,16,6,1
195586,35,1,13,274,16,6,1
209,19,0,24,213,16,6,1
114528,9,1,35,134,16,6,1
105053,10,1,13,113,16,6,1
51464,1,1,25,377,16,6,1
19225,72,1,13,101,16,6,1
70255,29,1,13,213,16,6,1
33814,9,1,14,134,16,6,1
185208,35,1,13,274,16,6,1
19225,19,0,24,347,16,6,1
91424,29,1,19,213,16,6,1
63317,35,1,18,21,16,6,1
167015,115,1,20,203,16,6,1
12524,18,1,18,121,16,6,1
83886,45,1,19,411,16,6,1
166768,15,1,1,130,16,6,1
136095,0,1734,24,101,16,6,1
61335,35,1,19,21,16,6,1
119628,19,0,24,213,16,6,1
181910,19,0,24,347,16,6,1
82041,19,0,0,347,16,6,1
39515,19,103,24,213,16,6,1
208639,35,1,13,274,16,6,1
133406,35,1,22,274,16,6,1
150050,14,1,19,442,16,6,1
189971,37,1,20,213,16,6,1
181638,22,1,19,225,16,6,1
30001,35,1,13,274,16,6,1
109696,18,1,19,121,16,6,1
166292,19,0,0,213,16,6,1
141583,19,0,59,333,16,6,1
182550,12,1,19,19,16,6,1
105811,19,36,0,213,16,6,1
198669,19,0,21,213,16,6,1
163264,72,2,19,101,16,6,1
149846,125,0,607,341,16,6,1
178279,19,0,29,213,16,6,1
190328,19,251,29,213,16,6,1
76009,9,1,19,134,16,6,1
154475,19,0,21,347,16,6,1
81518,35,1,13,274,16,6,1
27697,35,1,13,274,16,6,1
180544,19,0,0,213,16,6,1
181675,19,0,0,213,16,6,1
30954,19,0,21,213,16,6,1
148663,3,1,3,424,16,6,1
106281,35,1,13,21,16,6,1
55891,35,1,8,21,16,6,1
71990,19,0,0,213,16,6,1
83184,35,1,19,274,16,6,1
37120,35,1,6,274,16,6,1
197560,35,1,10,274,16,6,1
146191,19,230,24,333,16,6,1
5348,107,1,19,171,16,6,1
176193,115,1,13,203,16,6,1
192644,115,1,25,203,16,6,1
8230,11,1,14,319,16,6,1
195374,35,1,18,274,16,6,1
153831,19,0,21,213,16,6,1
163347,15,1,6,379,16,6,1
164160,37,1,10,213,16,6,1
38773,35,1,13,21,16,6,1
208933,18,1,22,121,16,6,1
123994,29,1,19,213,16,6,1
121909,20,1,19,259,16,6,1
143209,19,0,21,213,16,6,1
166788,35,1,13,21,16,6,1
192138,127,0,0,213,16,6,1
38692,19,0,24,213,16,6,1
118412,29,1,13,343,16,6,1
124041,19,0,21,213,16,6,1
73766,19,51,29,213,16,6,1
163851,35,1,13,21,16,6,1
207743,66,1,6,101,16,6,1
41045,107,1,13,171,16,6,1
34978,35,1,3,274,16,6,1
183940,35,1,13,21,16,6,1
58700,8,1,13,140,16,6,1
44530,19,0,0,213,16,6,1
128180,19,0,607,213,16,6,1
194103,250,33,29,101,16,6,1
97716,12,1,22,178,16,6,1
80724,2,1,22,236,16,6,1
93095,35,1,13,274,16,6,1
91797,35,1,18,274,16,6,1
155306,35,1,37,274,16,6,1
137322,19,0,24,213,16,6,1
67202,9,1,41,232,16,6,1
155879,36,1,9,128,16,6,1
55374,8,1,13,145,16,6,1
199052,3,1,47,113,16,6,1
128335,19,203,24,213,16,6,1
187169,35,1,19,21,16,6,1
183419,10,1,19,203,16,6,1
127415,3,1,18,213,16,6,1
3219,35,1,9,21,16,6,1
43855,19,0,24,347,16,6,1
126572,9,1,13,244,16,6,1
142386,265,0,29,101,16,6,1
198744,29,1,19,213,16,6,1
58760,39,1,13,101,16,6,1
29563,35,1,13,21,16,6,1
20764,35,1,35,274,16,6,1
208747,29,1,13,213,16,6,1
185151,35,1,18,21,16,6,1
187908,2,1,14,213,16,6,1
23545,9,1,19,215,16,6,1
144962,16,1,13,268,16,6,1
38376,21,1,27,128,16,6,1
152409,19,36,0,213,16,6,1
111153,9,1,13,134,16,6,1
201903,9,1,20,442,16,6,1
31982,35,1,17,21,16,6,1
144020,19,653,24,333,16,6,1
166410,19,0,24,347,16,6,1
132787,19,0,21,347,16,6,1
128621,19,78,0,213,16,6,1
113418,10,1,14,377,16,6,1
173542,29,1,19,343,16,6,1
1310,19,0,21,213,16,6,1
163372,35,1,19,274,16,6,1
114083,34,1,13,243,16,6,1
116248,10,1,19,113,16,6,1
184911,19,0,24,213,16,6,1
98542,35,1,13,274,16,6,1
194130,265,0,21,101,16,6,1
117643,15,1,19,140,16,6,1
90626,24,1,13,105,16,6,1
34216,19,0,0,213,16,6,1
136063,84,0,607,101,16,6,1
150793,79,1,16,213,16,6,1
63762,50,527,76,213,16,6,1
172136,19,6,29,213,16,6,1
45745,9,1,13,215,16,6,1
98781,35,1,19,274,16,6,1
70471,24,1,13,105,16,6,1
147164,19,0,24,347,16,6,1
152245,19,0,21,213,16,6,1
190993,19,0,21,213,16,6,1
103177,3,1,19,280,16,6,1
135933,105,1,8,451,16,6,1
106237,35,1,6,21,16,6,1
50482,14,1,22,478,16,6,1
2494,19,58,0,213,16,6,1
38648,35,1,17,21,16,6,1
154666,19,40,24,213,16,6,1
177575,29,1,6,213,16,6,1
191548,19,40,24,213,16,6,1
139474,29,1,14,213,16,6,1
133473,35,1,15,274,16,6,1
116607,15,1,13,140,16,6,1
102609,35,1,13,274,16,6,1
77065,19,0,29,213,16,6,1
116403,35,1,19,274,16,6,1
4553,35,1,19,274,16,6,1
201923,35,1,13,21,16,6,1
69645,35,1,13,274,16,6,1
168805,19,0,24,213,16,6,1
133522,19,0,21,347,16,6,1
85839,35,1,13,274,16,6,1
163337,45,1,13,213,16,6,1
44663,29,1,22,343,16,6,1
38219,19,0,0,282,16,6,1
100838,19,0,21,213,16,6,1
132777,29,1,10,213,16,6,1
174885,11,1,96,219,16,6,1
178252,19,67,24,213,16,6,1
174889,19,0,0,213,16,6,1
83867,35,1,13,21,16,6,1
140472,35,1,19,274,16,6,1
47611,35,1,8,21,16,6,1
150551,19,0,38,347,16,6,1
157412,29,1,19,343,16,6,1
166751,5,1,22,377,16,6,1
133729,19,437,24,210,16,6,1
164061,19,0,24,213,16,6,1
105560,19,0,50,347,16,6,1
18286,19,0,21,213,16,6,1
96989,19,0,21,213,16,6,1
133007,29,1,19,213,16,6,1
185712,35,1,10,274,16,6,1
181231,45,1,17,213,16,6,1
157449,265,0,24,101,16,6,1
202962,29,1,13,343,16,6,1
153167,10,1,41,113,16,6,1
81736,35,1,18,21,16,6,1
164231,2,1,6,435,16,6,1
152355,3,1,6,409,16,6,1
183871,64,1,22,459,16,6,1
62906,2,1,18,219,16,6,1
200787,96,1148,24,213,16,6,1
122363,19,0,0,213,16,6,1
93641,50,0,38,213,16,6,1
162196,19,220,21,282,16,6,1
202736,19,0,21,213,16,6,1
130093,20,1,13,259,16,6,1
164231,3,1,6,205,16,6,1
20515,37,1,13,213,16,6,1
118748,35,1,18,274,16,6,1
166841,19,0,24,213,16,6,1
35436,35,1,48,274,16,6,1
192070,19,357,24,213,16,6,1
37532,19,169,29,282,16,6,1
42657,19,0,29,347,16,6,1
204848,29,1,6,101,16,6,1
49520,12,1,13,245,16,6,1
11958,29,1,19,101,16,6,1
130760,19,0,607,213,16,6,1
11051,19,0,21,213,16,6,1
179411,19,472,24,282,16,6,1
167840,9,1,19,134,16,6,1
72711,14,1,13,489,16,6,1
118315,19,21,24,213,16,6,1
52158,19,54,0,213,16,6,1
147345,29,1,19,213,16,6,1
119934,246,357,24,333,16,6,1
210908,175,1,15,101,16,6,1
24793,19,18,0,282,16,6,1
37919,265,133,38,101,16,6,1
144294,167,1,3,213,16,6,1
123955,18,1,20,134,16,6,1
77220,19,21,24,333,16,6,1
125275,19,0,607,347,16,6,1
172075,72,1,19,101,16,6,1
198972,36,1,9,128,16,6,1
135402,9,1,20,134,16,6,1
125108,35,1,19,21,16,6,1
37774,3,1,13,173,16,6,1
192756,265,0,21,101,16,6,1
165559,19,0,24,343,16,6,1
132305,79,1,25,213,16,6,1
116740,19,0,24,213,16,6,1
92934,19,0,24,213,16,6,1
1462,9,1,3,134,16,6,1
106180,9,1,13,134,16,6,1
132081,19,0,21,213,16,6,1
106929,29,1,19,343,16,6,1
173016,72,1,1,101,16,6,1
130735,12,1,40,219,16,6,1
82426,35,1,19,21,16,6,1
109744,32,1,13,376,16,6,1
140791,9,1,19,134,16,6,1
62440,19,0,607,213,16,6,1
128107,45,1,14,213,16,6,1
170584,58,1,41,120,16,6,1
142279,72,1,20,101,16,6,1
166247,3,1,19,280,16,6,1
49190,35,1,19,21,16,6,1
154923,45,1,3,213,16,6,1
48703,19,0,29,213,16,6,1
60085,35,1,19,21,16,6,1
56416,19,0,0,213,16,6,1
75936,19,0,50,213,16,6,1
97995,20,1,19,478,16,6,1
100275,202,1,10,421,16,6,1
195673,19,0,50,343,16,6,1
116870,48,1,19,213,16,6,1
131044,19,0,29,213,16,6,1
174393,10,1,20,113,16,6,1
61131,37,1,19,213,16,6,1
152291,19,0,29,213,16,6,1
111247,35,1,15,21,16,6,1
93901,8,1,14,145,16,6,1
144062,9,1,19,466,16,6,1
1415,9,1,23,134,16,6,1
167201,19,6,29,213,16,6,1
183506,19,6,29,213,16,6,1
75325,107,1,17,171,16,6,1
134685,5,1,10,113,16,6,1
122729,78,3033,67,224,16,6,1
9946,8,1,25,145,16,6,1
165282,72,1,8,101,16,6,1
104657,9,1,17,215,16,6,1
174548,19,1835,50,343,16,6,1
128830,35,1,13,274,16,6,1
4601,19,67,24,333,16,6,1
78899,9,1,17,215,16,6,1
201182,19,0,24,213,16,6,1
164619,72,1,6,101,16,6,1
130080,12,1,1,212,16,6,1
55464,84,153,50,101,16,6,1
80046,3,1,22,280,16,6,1
126593,84,0,21,101,16,6,1
29502,35,1,28,21,16,6,1
193448,19,0,38,343,16,6,1
147901,19,0,0,343,16,6,1
71806,29,1,10,282,16,6,1
98454,18,1,19,134,16,6,1
22978,35,1,20,21,16,6,1
107954,19,0,24,347,16,6,1
92873,202,1,22,421,16,6,1
31386,35,1,19,21,16,6,1
194773,19,0,24,343,16,6,1
45433,167,1,13,213,16,6,1
58474,19,109,29,213,16,6,1
203914,18,1,18,121,16,6,1
133062,19,581,50,213,16,6,1
5729,9,1,16,215,16,6,1
154139,145,136,29,320,16,6,1
81936,19,0,0,213,16,6,1
169087,19,0,0,213,16,6,1
140498,29,1,22,213,16,6,1
111575,35,1,13,21,16,6,1
103444,51,0,24,203,16,6,1
14950,2,1,13,122,16,6,1
125796,19,0,0,347,16,6,1
185957,18,1,19,107,16,6,1
137700,19,154,0,213,16,6,1
139577,19,40,24,213,16,6,1
101243,35,1,13,274,16,6,1
190324,9,1,19,244,16,6,1
29467,35,1,19,21,16,6,1
185653,29,1,41,101,16,6,1
144218,19,0,0,213,16,6,1
72589,29,1,25,343,16,6,1
210449,19,37,24,213,16,6,1
151494,9,1,13,134,16,6,1
90485,19,374,29,213,16,6,1
139843,84,0,29,101,16,6,1
33835,29,1,13,213,16,6,1
130308,18,1,19,107,16,6,1
176477,19,0,29,213,16,6,1
103005,14,1,13,463,16,6,1
209470,19,0,21,213,16,6,1
144704,35,1,13,274,16,6,1
158785,29,1,10,213,16,6,1
141703,19,235,0,213,16,6,1
39428,66,1,14,101,16,6,1
78784,19,0,21,213,16,6,1
160040,19,16,0,213,16,6,1
152426,3,1,28,452,16,6,1
169576,35,1,13,274,16,6,1
146409,19,0,24,333,16,6,1
48996,35,1,19,274,16,6,1
171088,19,0,607,213,16,6,1
152468,0,329,21,101,16,6,1
69710,19,0,21,213,16,6,1
111628,35,1,19,21,16,6,1
43984,107,1,17,171,16,6,1
192048,19,0,21,213,16,6,1
83614,29,1,19,213,16,6,1
141037,84,0,38,101,16,6,1
188387,121,1,19,203,16,6,1
73516,18,1,20,107,16,6,1
207573,3,1,6,489,16,6,1
162021,39,1,19,213,16,6,1
127082,2,1,13,364,16,6,1
212527,19,0,21,213,16,6,1
151264,19,0,0,213,16,6,1
144701,145,0,607,320,16,6,1
162963,9,1,19,244,16,6,1
186740,128,1,46,243,16,6,1
113839,10,1,19,377,16,6,1
9893,19,0,24,213,16,6,1
147065,18,1,18,134,16,6,1
105475,19,385,21,101,16,6,1
197492,19,231,24,213,16,6,1
74544,9,1,13,134,16,6,1
208881,19,0,29,282,16,6,1
159067,3,1,40,379,16,6,1
56544,29,1,13,210,16,6,1
81980,78,0,67,224,16,6,1
169743,3,1,40,424,16,6,1
147075,29,1,13,213,16,6,1
205635,29,1,13,213,16,6,1
179926,72,1,19,101,16,6,1
210879,19,0,0,213,16,6,1
111074,35,1,13,21,16,6,1
34085,35,1,18,21,16,6,1
155965,72,1,13,101,16,6,1
132028,55,1,19,101,16,6,1
92766,52,1,18,379,16,6,1
9993,24,1,13,105,16,6,1
195931,35,1,13,274,16,6,1
38975,2,1,8,435,16,6,1
37490,51,0,21,203,16,6,1
162442,18,1,19,126,16,6,1
53617,19,38,0,213,16,6,1
50131,35,1,9,21,16,6,1
151790,12,1,13,328,16,6,1
150316,481,1,25,213,16,6,1
50797,35,1,18,21,16,6,1
169743,14,1,40,349,16,6,1
170756,3,1,1,115,16,6,1
202431,29,1,13,213,16,6,1
99960,24,1,17,105,16,6,1
44067,19,0,24,347,16,6,1
105587,19,0,24,347,16,6,1
59125,20,1,23,259,16,6,1
23560,9,1,17,134,16,6,1
153004,29,1,19,213,16,6,1
75044,29,1,19,213,16,6,1
127617,19,6,29,213,16,6,1
196282,45,1,22,213,16,6,1
106293,20,1,13,259,16,6,1
183282,9,1,19,134,16,6,1
73487,9,1,19,258,16,6,1
41924,19,0,21,213,16,6,1
58951,19,2706,0,282,16,6,1
157425,9,1,18,134,16,6,1
210058,48,1,15,213,16,6,1
132716,35,1,6,21,16,6,1
39287,19,0,0,213,16,6,1
133485,37,1,15,213,16,6,1
46504,36,1,18,110,16,6,1
209490,84,20,38,101,16,6,1
139161,279,1,9,101,16,6,1
151428,72,1,22,101,16,6,1
204021,19,0,29,213,16,6,1
136200,35,1,19,274,16,6,1
178169,29,1,18,213,16,6,1
140893,39,1,19,101,16,6,1
52353,29,1,19,210,16,6,1
71952,9,1,10,334,16,6,1
5597,19,790,24,213,16,6,1
160742,2,1,1,469,16,6,1
83730,35,1,19,21,16,6,1
58237,8,1,19,145,16,6,1
155838,19,0,0,210,16,6,1
181045,39,1,13,101,16,6,1
161940,19,0,0,213,16,6,1
169391,29,1,13,213,16,6,1
50114,35,1,37,274,16,6,1
208583,35,1,10,274,16,6,1
5019,29,1,22,213,16,6,1
46326,35,1,19,274,16,6,1
192352,19,88,24,213,16,6,1
51031,35,1,31,274,16,6,1
151633,19,103,21,213,16,6,1
147735,130,109,29,213,16,6,1
100460,19,0,29,210,16,6,1
155348,19,114,0,213,16,6,1
77081,35,1,18,21,16,6,1
136062,19,106,21,213,16,6,1
134272,19,0,38,347,16,6,1
160742,1,1,1,124,16,6,1
92029,19,0,24,213,16,6,1
178734,35,1,19,274,16,6,1
205169,265,0,50,101,16,6,1
189282,130,210,24,213,16,6,1
103108,35,1,9,21,16,6,1
103773,29,1,19,213,16,6,1
203995,18,1,37,107,16,6,1
205361,29,1,19,101,16,6,1
211263,9,1,17,134,16,6,1
193345,19,0,0,213,16,6,1
191748,19,0,0,213,16,6,1
185522,29,1,13,101,16,6,1
155400,35,1,13,21,16,6,1
163536,145,0,21,320,16,6,1
210491,29,1,22,101,16,6,1
40440,35,1,4,274,16,6,1
93523,19,3014,50,282,16,6,1
152357,9,1,13,134,16,6,1
105475,72,1,19,101,16,6,1
4019,10,1,13,317,16,6,1
139335,45,1,17,213,16,6,1
178383,120,0,0,101,16,6,1
190185,15,1,13,245,16,6,1
44798,78,0,67,224,16,6,1
197282,3,1,19,113,16,6,1
37388,35,1,19,21,16,6,1
169920,19,0,21,210,16,6,1
6505,35,1,18,274,16,6,1
2608,29,1,13,343,16,6,1
177868,19,0,24,343,16,6,1
200871,3,1,13,135,16,6,1
83306,51,707,29,203,16,6,1
151768,35,1,13,274,16,6,1
50512,9,1,19,134,16,6,1
211434,19,0,24,213,16,6,1
208306,5,1,3,113,16,6,1
55730,9,1,13,134,16,6,1
110427,35,1,13,274,16,6,1
44170,35,1,18,21,16,6,1
139654,265,0,0,101,16,6,1
70504,15,1,19,245,16,6,1
177054,84,0,607,101,16,6,1
193318,35,1,19,274,16,6,1
159130,96,0,24,213,16,6,1
184223,0,155,38,101,16,6,1
147784,35,1,17,274,16,6,1
191295,35,1,19,274,16,6,1
123703,3,1,25,130,16,6,1
78468,19,309,21,213,16,6,1
183614,3,1,13,173,16,6,1
144115,5,1,18,101,16,6,1
158284,19,0,59,213,16,6,1
183658,35,1,17,274,16,6,1
18788,8,1,13,145,16,6,1
159038,35,1,15,21,16,6,1
55444,35,1,19,21,16,6,1
155283,10,1,40,113,16,6,1
179994,35,1,13,274,16,6,1
89949,35,1,9,274,16,6,1
144431,158,1,13,347,16,6,1
176685,29,1,13,213,16,6,1
158737,29,1,19,213,16,6,1
133695,2,1,10,108,16,6,1
146383,29,1,13,213,16,6,1
188082,29,1,3,213,16,6,1
169926,2,1,13,452,16,6,1
107091,29,1,13,213,16,6,1
6479,29,1,19,343,16,6,1
59101,19,210,24,213,16,6,1
128419,19,0,0,213,16,6,1
187002,72,1,13,101,16,6,1
187098,29,1,15,213,16,6,1
22037,35,1,13,21,16,6,1
140446,19,0,50,213,16,6,1
60319,35,1,8,21,16,6,1
163455,34,1,19,243,16,6,1
83194,35,1,18,21,16,6,1
4019,29,1,19,343,16,6,1
147065,10,1,19,377,16,6,1
138364,72,1,19,101,16,6,1
175867,10,1,20,113,16,6,1
198343,18,1,19,107,16,6,1
165316,29,1,41,213,16,6,1
168667,19,95,21,213,16,6,1
58589,29,1,13,210,16,6,1
81788,19,0,29,213,16,6,1
204818,3,1,22,113,16,6,1
182442,21,1,22,113,16,6,1
171265,16,1,18,268,16,6,1
106354,29,1,13,343,16,6,1
146595,29,1,19,213,16,6,1
159007,39,1,19,101,16,6,1
91536,3,1,1,402,16,6,1
204651,14,1,6,349,16,6,1
80539,29,1,19,343,16,6,1
115947,9,1,19,134,16,6,1
199229,19,0,24,213,16,6,1
148496,37,1,19,213,16,6,1
70376,19,0,21,213,16,6,1
166112,35,1,17,274,16,6,1
204077,19,0,21,347,16,6,1
148979,35,1,17,274,16,6,1
133280,19,0,50,213,16,6,1
160909,2,1,40,469,16,6,1
105475,3,1,28,280,16,6,1
169758,5,1,23,113,16,6,1
174762,14,1,1,349,16,6,1
207372,19,45,50,213,16,6,1
135497,13,1,25,446,16,6,1
59426,35,1,13,21,16,6,1
159023,19,0,21,213,16,6,1
169800,35,1,16,274,16,6,1
169590,3,1,6,137,16,6,1
104483,10,1,13,113,16,6,1
98648,35,1,16,274,16,6,1
81377,20,1,19,478,16,6,1
181505,66,1,13,101,16,6,1
195267,19,0,0,213,16,6,1
33878,19,0,24,213,16,6,1
147964,84,0,38,101,16,6,1
39200,19,0,21,213,16,6,1
47459,19,0,24,213,16,6,1
181722,19,40,24,282,16,6,1
198839,29,1,13,213,16,6,1
182324,29,1,19,282,16,6,1
144844,3,1,19,452,16,6,1
197280,19,0,29,213,16,6,1
171891,45,1,13,213,16,6,1
162194,83,0,24,171,16,6,1
144407,72,1,6,101,16,6,1
49462,21,1,19,128,16,6,1
177533,29,1,19,213,16,6,1
151977,19,0,24,213,16,6,1
208805,3,1,18,282,16,6,1
29058,35,1,13,21,16,6,1
27639,12,1,32,328,16,6,1
105560,3,2,9,280,16,6,1
40567,35,1,15,274,16,6,1
113723,8,1,22,259,16,6,1
162804,115,1,41,203,16,6,1
205344,2,1,19,435,16,6,1
158438,19,0,38,213,16,6,1
2979,2,1,17,213,16,6,1
63438,19,0,21,213,16,6,1
95003,35,1,17,21,16,6,1
149072,29,1,22,213,16,6,1
46573,35,1,20,21,16,6,1
172473,34,1,19,243,16,6,1
137863,36,1,9,128,16,6,1
137905,19,16,0,213,16,6,1
190857,98,1,13,224,16,6,1
58845,35,1,9,274,16,6,1
181421,481,1,19,213,16,6,1
89567,35,1,14,274,16,6,1
174438,29,1,19,210,16,6,1
100045,35,1,18,21,16,6,1
8259,14,1,16,379,16,6,1
83366,29,1,19,101,16,6,1
129908,9,1,20,330,16,6,1
195926,128,1,19,243,16,6,1
